Sno,Customer_number,Insurance,balance,housing,loan,contact,duration,campaign,last_contact_day,previous,poutcome,Term Deposit,Count_Txn,,,,,
40551,41552,no,281,no,no,cellular,430,2,1,0,unknown,no,305,,,,,
40552,41553,no,9883,no,no,cellular,210,5,1,0,unknown,yes,207,,,,,
40553,41554,no,8725,no,no,cellular,286,2,1,0,unknown,no,422,,,,,
40554,41555,no,10086,no,no,cellular,475,3,78,2,success,no,202,,,,,
40555,41556,no,185,no,no,cellular,153,1,1,0,unknown,yes,421,,,,,
40556,41557,no,7929,no,no,cellular,182,3,1,0,unknown,no,481,,,,,
40557,41558,no,151,yes,no,cellular,97,3,1,0,unknown,yes,211,,,,,
40558,41559,no,1093,no,no,telephone,64,3,1,0,unknown,no,276,,,,,
40559,41560,no,829,no,no,cellular,253,2,1,0,unknown,yes,243,,,,,
40560,41561,no,556,no,no,cellular,122,4,1,0,unknown,no,150,,,,,
40561,41562,no,4738,no,no,telephone,151,5,1,0,unknown,no,347,,,,,
40562,41563,no,1700,yes,no,cellular,359,2,1,0,unknown,no,231,,,,,
40563,41564,no,749,no,no,cellular,315,4,1,0,unknown,no,296,,,,,
40564,41565,no,103,no,no,cellular,104,2,1,0,unknown,yes,264,,,,,
40565,41566,no,972,yes,no,telephone,123,4,1,0,unknown,no,483,,,,,
40566,41567,no,79,no,no,telephone,336,4,1,0,unknown,yes,292,,,,,
40567,41568,no,154,no,no,cellular,144,4,1,0,unknown,no,231,,,,,
40568,41569,no,5973,yes,no,cellular,326,3,1,0,unknown,no,342,,,,,
40569,41570,no,1609,no,no,cellular,169,2,1,0,unknown,yes,153,,,,,
40570,41571,no,2489,no,no,cellular,323,2,163,2,other,yes,390,,,,,
40571,41572,no,26452,no,no,telephone,219,2,1,0,unknown,no,378,,,,,
40572,41573,no,1017,no,no,cellular,166,7,163,1,failure,no,307,,,,,
40573,41574,no,3913,yes,no,cellular,57,2,80,1,success,no,144,,,,,
40574,41575,no,989,no,no,cellular,125,2,1,0,unknown,yes,313,,,,,
40575,41576,no,3,no,no,cellular,91,2,1,0,unknown,no,427,,,,,
40576,41577,no,5613,no,no,cellular,258,3,1,0,unknown,no,394,,,,,
40577,41578,no,5,no,no,telephone,305,7,1,0,unknown,no,292,,,,,
40578,41579,no,50,no,no,telephone,465,6,1,0,unknown,no,499,,,,,
40579,41580,no,144,yes,yes,cellular,213,3,89,16,failure,no,346,,,,,
40580,41581,no,449,no,no,cellular,106,3,1,0,unknown,no,259,,,,,
40581,41582,no,1486,no,no,cellular,64,3,1,0,unknown,no,384,,,,,
40582,41583,no,5312,no,no,cellular,106,3,1,0,unknown,no,447,,,,,
40583,41584,no,58,no,no,cellular,139,5,1,0,unknown,yes,366,,,,,
40584,41585,no,7003,no,no,telephone,116,3,1,0,unknown,no,144,,,,,
40585,41586,no,0,no,no,cellular,506,2,1,0,unknown,no,216,,,,,
40586,41587,no,1285,no,no,telephone,195,2,1,0,unknown,no,469,,,,,
40587,41588,no,70,no,no,cellular,82,2,1,0,unknown,no,168,,,,,
40588,41589,no,323,no,no,cellular,332,2,181,2,failure,yes,382,,,,,
40589,41590,no,110,no,no,cellular,132,4,1,0,unknown,no,150,,,,,
40590,41591,no,11008,no,no,cellular,822,6,405,1,success,yes,179,,,,,
40591,41592,no,603,yes,no,cellular,51,4,434,1,failure,no,376,,,,,
40592,41593,no,769,no,no,cellular,72,2,363,4,failure,no,241,,,,,
40593,41594,no,0,no,yes,cellular,67,5,252,1,failure,no,255,,,,,
40594,41595,no,5474,no,no,cellular,486,5,1,0,unknown,yes,106,,,,,
40595,41596,no,5491,no,no,telephone,258,6,1,0,unknown,no,391,,,,,
40596,41597,no,2196,no,no,cellular,573,5,1,0,unknown,yes,351,,,,,
40597,41598,no,7879,no,no,telephone,186,9,1,0,unknown,no,382,,,,,
40598,41599,no,5549,no,no,cellular,383,6,1,0,unknown,no,245,,,,,
40599,41600,no,1646,yes,no,cellular,292,6,251,1,failure,no,438,,,,,
40600,41601,no,1016,no,no,cellular,141,2,1,0,unknown,no,271,,,,,
40601,41602,no,3,no,no,cellular,151,1,1,0,unknown,no,444,,,,,
40602,41603,no,106,no,no,cellular,205,1,1,0,unknown,no,373,,,,,
40603,41604,no,4605,no,no,cellular,197,1,1,0,unknown,no,101,,,,,
40604,41605,no,125,no,no,cellular,92,1,118,6,other,no,336,,,,,
40605,41606,no,315,no,no,cellular,149,1,1,0,unknown,no,391,,,,,
40606,41607,no,115,no,no,cellular,236,1,92,4,failure,no,279,,,,,
40607,41608,no,526,no,no,cellular,326,1,96,3,success,no,359,,,,,
40608,41609,no,308,no,no,cellular,313,1,1,0,unknown,no,479,,,,,
40609,41610,no,219,no,no,cellular,576,1,96,1,success,yes,382,,,,,
40610,41611,no,1240,no,no,cellular,849,1,1,0,unknown,yes,415,,,,,
40611,41612,no,569,no,no,cellular,219,1,1,0,unknown,yes,387,,,,,
40612,41613,no,65,no,no,cellular,320,1,1,0,unknown,no,249,,,,,
40613,41614,no,1228,yes,yes,cellular,218,1,1,0,unknown,yes,341,,,,,
40614,41615,no,451,no,no,cellular,152,1,92,2,failure,no,136,,,,,
40615,41616,no,1660,no,no,cellular,642,1,1,0,unknown,yes,267,,,,,
40616,41617,no,914,no,no,cellular,185,1,1,0,unknown,yes,478,,,,,
40617,41618,no,1699,no,no,cellular,600,1,1,0,unknown,yes,289,,,,,
40618,41619,no,1167,yes,no,cellular,505,1,96,6,success,yes,320,,,,,
40619,41620,no,12767,no,no,telephone,117,2,1,0,unknown,no,488,,,,,
40620,41621,no,666,no,no,cellular,138,1,1,0,unknown,no,359,,,,,
40621,41622,no,220,no,no,cellular,220,1,1,0,unknown,no,463,,,,,
40622,41623,no,19317,yes,no,cellular,249,1,1,0,unknown,yes,230,,,,,
40623,41624,no,3340,no,no,cellular,259,1,35,1,failure,no,195,,,,,
40624,41625,no,1646,yes,no,cellular,173,1,92,5,success,yes,158,,,,,
40625,41626,no,242,no,no,cellular,120,2,96,1,success,yes,357,,,,,
40626,41627,no,40,no,no,cellular,158,1,104,2,failure,no,134,,,,,
40627,41628,no,490,yes,no,cellular,182,1,1,0,unknown,no,465,,,,,
40628,41629,no,699,no,no,cellular,432,3,97,2,success,no,157,,,,,
40629,41630,no,382,no,no,cellular,409,4,1,0,unknown,yes,448,,,,,
40630,41631,no,2383,no,no,cellular,1019,2,63,2,success,yes,438,,,,,
40631,41632,no,2666,no,no,cellular,475,2,93,4,success,yes,247,,,,,
40632,41633,no,1718,no,yes,cellular,211,1,1,0,unknown,yes,336,,,,,
40633,41634,no,1356,yes,no,cellular,397,2,93,2,failure,no,259,,,,,
40634,41635,no,1147,no,no,cellular,389,1,64,2,success,yes,161,,,,,
40635,41636,no,216,no,no,cellular,414,1,1,0,unknown,yes,434,,,,,
40636,41637,no,153,no,no,cellular,277,1,1,0,unknown,yes,213,,,,,
40637,41638,no,2487,no,no,cellular,206,1,97,1,failure,no,462,,,,,
40638,41639,no,685,no,no,cellular,299,2,1,0,unknown,no,320,,,,,
40639,41640,no,3276,no,no,cellular,106,1,110,2,other,no,419,,,,,
40640,41641,no,1791,no,no,cellular,254,1,1,0,unknown,yes,142,,,,,
40641,41642,no,0,no,no,cellular,177,1,1,0,unknown,no,286,,,,,
40642,41643,no,86,no,no,cellular,253,1,97,4,success,yes,327,,,,,
40643,41644,no,6791,no,no,cellular,179,2,69,26,other,yes,293,,,,,
40644,41645,no,160,yes,no,cellular,156,1,1,0,unknown,no,498,,,,,
40645,41646,no,6053,no,no,telephone,416,1,1,0,unknown,no,338,,,,,
40646,41647,no,41,yes,no,telephone,100,2,93,2,failure,no,226,,,,,
40647,41648,no,292,no,no,cellular,385,2,93,1,failure,yes,366,,,,,
40648,41649,no,3940,yes,no,cellular,226,3,97,2,failure,yes,127,,,,,
40649,41650,no,557,no,no,telephone,813,2,1,0,unknown,no,115,,,,,
40650,41651,no,1291,no,no,cellular,150,1,97,2,success,yes,370,,,,,
40651,41652,no,495,no,no,cellular,157,3,97,2,success,yes,409,,,,,
40652,41653,no,6945,no,no,cellular,131,5,356,3,failure,no,196,,,,,
40653,41654,no,175,no,no,telephone,270,2,1,0,unknown,yes,347,,,,,
40654,41655,no,0,yes,no,cellular,99,5,1,0,unknown,no,375,,,,,
40655,41656,no,1548,no,no,cellular,331,2,1,0,unknown,no,220,,,,,
40656,41657,no,1624,no,no,cellular,107,1,98,6,success,yes,108,,,,,
40657,41658,no,2994,no,no,cellular,320,1,1,0,unknown,no,211,,,,,
40658,41659,no,3140,yes,yes,cellular,975,4,98,1,unknown,yes,476,,,,,
40659,41660,no,163,yes,no,cellular,126,6,1,0,unknown,no,199,,,,,
40660,41661,no,138,yes,yes,cellular,107,4,1,0,unknown,no,444,,,,,
40661,41662,no,81,yes,no,cellular,121,6,112,3,other,no,223,,,,,
40662,41663,no,938,no,no,cellular,148,2,98,1,success,no,158,,,,,
40663,41664,no,491,no,no,cellular,161,1,1,0,unknown,no,322,,,,,
40664,41665,no,7386,no,no,cellular,87,4,1,0,unknown,no,396,,,,,
40665,41666,no,1176,no,no,cellular,111,1,184,1,failure,no,124,,,,,
40666,41667,no,6857,no,no,cellular,85,1,185,1,failure,no,236,,,,,
40667,41668,no,2812,no,no,cellular,190,1,1,0,unknown,no,166,,,,,
40668,41669,no,0,no,no,cellular,355,1,1,0,unknown,yes,339,,,,,
40669,41670,no,5127,no,no,cellular,472,1,1,0,unknown,no,183,,,,,
40670,41671,no,0,no,no,cellular,131,2,98,6,success,yes,254,,,,,
40671,41672,no,74,no,no,cellular,174,1,1,0,unknown,no,272,,,,,
40672,41673,no,0,yes,yes,cellular,1452,1,98,2,failure,yes,350,,,,,
40673,41674,no,0,yes,no,cellular,142,1,260,1,other,no,281,,,,,
40674,41675,no,7819,no,no,cellular,165,3,1,0,unknown,no,209,,,,,
40675,41676,no,64,no,no,cellular,789,1,1,0,unknown,no,239,,,,,
40676,41677,no,5539,no,no,telephone,338,1,1,0,unknown,yes,245,,,,,
40677,41678,no,162,no,no,cellular,280,3,185,2,failure,no,194,,,,,
40678,41679,no,4829,no,no,cellular,116,1,1,0,unknown,no,167,,,,,
40679,41680,no,4717,no,no,telephone,256,1,1,0,unknown,yes,482,,,,,
40680,41681,no,701,no,no,cellular,254,2,1,0,unknown,yes,199,,,,,
40681,41682,no,3,no,no,cellular,550,1,1,0,unknown,yes,278,,,,,
40682,41683,no,35,yes,no,cellular,88,2,1,0,unknown,no,114,,,,,
40683,41684,no,405,no,no,cellular,345,2,1,0,unknown,yes,444,,,,,
40684,41685,no,62,no,no,cellular,169,2,1,0,unknown,no,170,,,,,
40685,41686,no,168,no,no,cellular,342,1,1,0,unknown,yes,193,,,,,
40686,41687,no,4297,no,no,cellular,206,2,1,0,unknown,yes,430,,,,,
40687,41688,no,66,no,no,cellular,358,1,1,0,unknown,yes,212,,,,,
40688,41689,no,3895,no,no,cellular,116,1,1,0,unknown,no,250,,,,,
40689,41690,no,10532,no,no,cellular,324,1,1,0,unknown,yes,212,,,,,
40690,41691,no,4693,no,yes,cellular,79,1,394,2,failure,yes,151,,,,,
40691,41692,no,0,no,no,telephone,107,2,63,1,failure,no,397,,,,,
40692,41693,no,501,yes,yes,cellular,59,2,1,0,unknown,no,287,,,,,
40693,41694,no,5464,no,no,cellular,131,1,1,0,unknown,no,498,,,,,
40694,41695,no,201,yes,no,cellular,58,2,382,1,failure,no,431,,,,,
40695,41696,no,776,no,no,cellular,72,1,99,2,success,no,205,,,,,
40696,41697,no,1536,no,no,cellular,289,2,1,0,unknown,yes,140,,,,,
40697,41698,no,9064,no,no,cellular,714,1,1,0,unknown,yes,185,,,,,
40698,41699,no,6983,no,no,cellular,255,1,1,0,unknown,yes,481,,,,,
40699,41700,no,2,no,no,cellular,147,2,1,0,unknown,yes,160,,,,,
40700,41701,no,8103,no,no,cellular,258,1,1,0,unknown,no,202,,,,,
40701,41702,no,1536,no,no,cellular,273,1,95,2,failure,yes,453,,,,,
40702,41703,no,1612,no,no,cellular,530,2,1,0,unknown,yes,126,,,,,
40703,41704,no,1116,no,no,cellular,149,2,99,1,failure,no,299,,,,,
40704,41705,no,171,yes,yes,cellular,292,1,1,0,unknown,no,100,,,,,
40705,41706,no,1211,no,no,cellular,456,1,1,0,unknown,yes,298,,,,,
40706,41707,no,96,no,no,cellular,155,1,99,2,success,yes,134,,,,,
40707,41708,no,390,no,no,cellular,325,1,1,0,unknown,yes,458,,,,,
40708,41709,no,795,no,no,cellular,173,2,1,0,unknown,no,463,,,,,
40709,41710,no,4041,no,no,cellular,325,1,99,2,success,no,200,,,,,
40710,41711,no,638,no,no,cellular,453,1,1,0,unknown,yes,211,,,,,
40711,41712,no,2476,yes,no,cellular,239,1,459,1,success,no,258,,,,,
40712,41713,no,2354,no,no,telephone,121,2,1,0,unknown,no,251,,,,,
40713,41714,no,262,no,no,cellular,305,1,179,5,other,no,221,,,,,
40714,41715,no,318,no,no,cellular,83,1,95,4,other,no,462,,,,,
40715,41716,no,6400,no,no,cellular,100,1,1,0,unknown,no,491,,,,,
40716,41717,no,5361,no,no,cellular,70,1,1,0,unknown,no,379,,,,,
40717,41718,no,697,no,no,cellular,119,1,99,3,failure,no,462,,,,,
40718,41719,no,0,yes,no,cellular,262,1,99,2,success,yes,319,,,,,
40719,41720,no,1534,no,no,cellular,166,1,99,2,other,yes,149,,,,,
40720,41721,no,0,no,no,cellular,125,1,1,0,unknown,no,488,,,,,
40721,41722,no,145,no,no,cellular,121,1,1,0,unknown,no,481,,,,,
40722,41723,no,305,no,no,cellular,140,1,99,1,failure,no,347,,,,,
40723,41724,no,3403,yes,no,cellular,215,1,99,1,failure,yes,212,,,,,
40724,41725,no,687,yes,no,cellular,221,1,99,2,success,yes,376,,,,,
40725,41726,no,677,no,no,cellular,384,1,99,4,success,no,442,,,,,
40726,41727,no,1092,no,no,cellular,390,2,1,0,unknown,no,276,,,,,
40727,41728,no,1076,no,no,cellular,88,1,259,4,failure,no,313,,,,,
40728,41729,no,7050,no,no,cellular,130,1,1,0,unknown,yes,289,,,,,
40729,41730,no,905,no,no,cellular,121,1,1,0,unknown,no,126,,,,,
40730,41731,no,2971,no,no,cellular,158,2,95,6,success,no,198,,,,,
40731,41732,no,538,yes,no,cellular,353,2,1,0,unknown,yes,350,,,,,
40732,41733,no,2600,no,no,cellular,212,1,1,0,unknown,yes,447,,,,,
40733,41734,no,2226,no,no,cellular,182,2,99,1,failure,yes,346,,,,,
40734,41735,no,0,no,no,cellular,217,1,99,7,success,yes,496,,,,,
40735,41736,no,1034,yes,no,cellular,231,3,1,0,unknown,yes,287,,,,,
40736,41737,no,1944,no,no,telephone,122,3,1,0,unknown,no,336,,,,,
40737,41738,no,5112,no,no,telephone,255,3,1,0,unknown,no,262,,,,,
40738,41739,no,10861,no,no,cellular,419,2,1,0,unknown,no,207,,,,,
40739,41740,no,0,no,no,cellular,1225,2,1,0,unknown,no,458,,,,,
40740,41741,no,80,no,no,cellular,268,1,1,0,unknown,no,413,,,,,
40741,41742,no,250,yes,no,cellular,70,1,1,0,unknown,no,135,,,,,
40742,41743,no,290,no,no,cellular,88,1,1,0,unknown,no,459,,,,,
40743,41744,no,5437,no,no,cellular,131,1,98,2,success,no,420,,,,,
40744,41745,no,108,no,no,cellular,167,1,1,0,unknown,yes,133,,,,,
40745,41746,no,172,yes,no,cellular,248,1,131,1,success,no,143,,,,,
40746,41747,no,0,no,yes,cellular,225,1,1,0,unknown,no,378,,,,,
40747,41748,no,2046,no,no,telephone,133,1,1,0,unknown,no,144,,,,,
40748,41749,no,0,no,no,cellular,465,1,1,0,unknown,no,211,,,,,
40749,41750,no,10185,no,no,cellular,559,1,70,2,other,yes,251,,,,,
40750,41751,no,11115,no,no,cellular,187,1,102,1,success,yes,119,,,,,
40751,41752,no,22867,yes,no,cellular,73,1,440,2,failure,no,152,,,,,
40752,41753,no,935,no,no,cellular,161,2,375,5,failure,yes,375,,,,,
40753,41754,no,1425,no,no,cellular,489,2,102,1,success,no,468,,,,,
40754,41755,no,47,yes,no,cellular,120,1,98,5,success,no,314,,,,,
40755,41756,no,1730,yes,no,cellular,158,1,102,1,success,no,314,,,,,
40756,41757,no,3317,no,no,cellular,148,1,1,0,unknown,no,180,,,,,
40757,41758,no,3444,no,no,cellular,252,1,185,2,success,yes,441,,,,,
40758,41759,no,1984,yes,no,cellular,89,1,98,3,failure,no,385,,,,,
40759,41760,no,355,no,no,telephone,156,1,1,0,unknown,no,327,,,,,
40760,41761,no,4855,yes,no,cellular,1529,1,397,1,failure,no,377,,,,,
40761,41762,no,1815,no,no,telephone,235,1,102,2,failure,yes,474,,,,,
40762,41763,no,95,yes,no,cellular,155,1,102,1,success,no,483,,,,,
40763,41764,no,52587,no,no,cellular,290,1,1,0,unknown,yes,393,,,,,
40764,41765,no,1508,no,no,cellular,153,2,383,1,failure,no,207,,,,,
40765,41766,no,618,yes,yes,cellular,352,2,102,2,failure,no,414,,,,,
40766,41767,no,10394,no,no,telephone,411,1,1,0,unknown,no,374,,,,,
40767,41768,no,694,yes,no,cellular,107,4,68,11,success,no,127,,,,,
40768,41769,no,1608,no,no,cellular,89,2,102,2,success,no,247,,,,,
40769,41770,no,805,no,no,cellular,134,3,194,1,failure,no,140,,,,,
40770,41771,no,3738,no,no,telephone,151,3,185,1,failure,no,354,,,,,
40771,41772,no,0,no,no,cellular,232,3,130,3,other,no,309,,,,,
40772,41773,no,0,yes,no,cellular,540,2,1,0,unknown,no,129,,,,,
40773,41774,no,1592,no,no,cellular,298,1,1,0,unknown,no,443,,,,,
40774,41775,no,3075,no,no,telephone,74,1,1,0,unknown,no,215,,,,,
40775,41776,no,1693,no,no,cellular,247,1,102,3,success,no,434,,,,,
40776,41777,no,218,yes,yes,cellular,162,1,161,4,failure,no,444,,,,,
40777,41778,no,10884,no,no,cellular,294,3,98,2,success,yes,164,,,,,
40778,41779,no,2,no,no,cellular,121,1,102,2,failure,no,359,,,,,
40779,41780,no,697,no,no,cellular,179,3,102,2,success,yes,359,,,,,
40780,41781,no,0,no,no,cellular,71,1,1,0,unknown,no,304,,,,,
40781,41782,no,0,no,no,cellular,213,1,1,0,unknown,yes,283,,,,,
40782,41783,no,538,no,no,cellular,373,2,1,0,unknown,no,275,,,,,
40783,41784,no,3857,yes,no,cellular,425,2,190,1,failure,no,365,,,,,
40784,41785,no,1995,yes,no,cellular,48,2,1,0,unknown,no,335,,,,,
40785,41786,no,4092,no,no,telephone,329,1,1,0,unknown,no,141,,,,,
40786,41787,no,6236,no,no,cellular,155,1,190,2,failure,no,452,,,,,
40787,41788,no,423,no,no,cellular,215,1,1,0,unknown,no,491,,,,,
40788,41789,no,2427,no,no,telephone,90,3,70,3,failure,no,365,,,,,
40789,41790,no,13297,no,no,cellular,265,1,190,2,failure,no,450,,,,,
40790,41791,no,4365,no,no,cellular,491,1,1,0,unknown,no,243,,,,,
40791,41792,no,199,no,no,cellular,151,1,1,0,unknown,no,373,,,,,
40792,41793,no,683,no,no,telephone,181,1,1,0,unknown,no,252,,,,,
40793,41794,no,201,yes,no,cellular,265,1,103,3,success,yes,479,,,,,
40794,41795,no,504,no,no,cellular,157,1,14,3,other,no,116,,,,,
40795,41796,no,32,no,yes,cellular,89,3,103,2,success,no,291,,,,,
40796,41797,no,2376,no,no,cellular,123,1,106,1,success,no,490,,,,,
40797,41798,no,73,yes,no,cellular,156,1,263,2,failure,no,335,,,,,
40798,41799,no,1559,no,no,cellular,155,1,103,1,success,no,332,,,,,
40799,41800,no,190,no,no,cellular,704,2,1,0,unknown,yes,197,,,,,
40800,41801,no,94,yes,no,cellular,176,2,90,4,failure,yes,492,,,,,
40801,41802,no,2929,no,no,cellular,91,1,1,0,unknown,no,150,,,,,
40802,41803,no,130,no,no,telephone,88,1,99,3,failure,no,339,,,,,
40803,41804,no,1215,no,no,cellular,154,1,1,0,unknown,no,230,,,,,
40804,41805,no,5916,no,no,cellular,344,1,81,6,failure,no,226,,,,,
40805,41806,no,3450,no,no,cellular,110,1,1,0,unknown,no,113,,,,,
40806,41807,no,1108,no,no,cellular,170,2,112,1,success,no,182,,,,,
40807,41808,no,1311,no,no,cellular,651,1,1,0,unknown,yes,137,,,,,
40808,41809,no,589,yes,no,cellular,167,1,190,5,failure,yes,457,,,,,
40809,41810,no,1853,no,no,cellular,408,1,1,0,unknown,yes,399,,,,,
40810,41811,no,4401,no,no,telephone,254,1,1,0,unknown,yes,394,,,,,
40811,41812,no,199,yes,yes,cellular,127,2,461,4,success,no,495,,,,,
40812,41813,no,201,no,no,cellular,140,1,1,0,unknown,yes,285,,,,,
40813,41814,no,533,no,no,cellular,229,2,99,4,success,yes,350,,,,,
40814,41815,no,6573,yes,no,cellular,75,1,274,1,failure,no,444,,,,,
40815,41816,no,2557,yes,no,cellular,139,3,190,1,success,yes,420,,,,,
40816,41817,no,631,no,no,telephone,95,1,1,0,unknown,no,213,,,,,
40817,41818,no,131,yes,no,cellular,112,1,81,1,other,no,275,,,,,
40818,41819,no,620,no,no,cellular,153,1,103,2,failure,no,281,,,,,
40819,41820,no,789,yes,yes,cellular,93,1,190,2,other,no,289,,,,,
40820,41821,no,3840,yes,no,cellular,315,2,1,0,unknown,yes,220,,,,,
40821,41822,no,53,no,no,cellular,203,1,1,0,unknown,no,156,,,,,
40822,41823,no,280,no,no,cellular,280,2,1,0,unknown,no,190,,,,,
40823,41824,no,1923,no,no,cellular,159,1,1,0,unknown,no,264,,,,,
40824,41825,no,994,yes,no,cellular,149,1,78,5,failure,yes,472,,,,,
40825,41826,no,96,no,no,cellular,349,1,70,3,failure,yes,349,,,,,
40826,41827,no,630,no,no,cellular,94,3,1,0,unknown,no,482,,,,,
40827,41828,no,661,yes,no,cellular,108,1,99,7,failure,no,180,,,,,
40828,41829,no,1600,yes,yes,cellular,1244,1,1,0,unknown,yes,250,,,,,
40829,41830,no,100,yes,no,cellular,221,1,461,1,success,yes,102,,,,,
40830,41831,no,238,no,no,cellular,97,1,78,3,success,no,112,,,,,
40831,41832,no,1435,yes,no,cellular,201,1,103,1,failure,no,341,,,,,
40832,41833,no,1199,no,yes,telephone,91,1,99,10,failure,no,100,,,,,
40833,41834,no,260,yes,no,cellular,175,2,116,2,failure,yes,121,,,,,
40834,41835,no,357,yes,no,cellular,526,1,103,1,failure,no,266,,,,,
40835,41836,no,1013,yes,no,cellular,206,1,461,1,failure,yes,487,,,,,
40836,41837,no,125,no,no,cellular,477,1,1,0,unknown,no,293,,,,,
40837,41838,no,1165,no,no,cellular,400,3,1,0,unknown,no,330,,,,,
40838,41839,no,0,no,no,telephone,198,1,1,0,unknown,no,484,,,,,
40839,41840,no,437,yes,no,cellular,120,3,190,1,failure,no,464,,,,,
40840,41841,no,413,yes,no,cellular,589,2,1,0,unknown,yes,116,,,,,
40841,41842,no,60,yes,yes,cellular,248,2,462,1,failure,no,435,,,,,
40842,41843,no,480,no,no,cellular,162,1,1,0,unknown,no,416,,,,,
40843,41844,no,4321,no,no,cellular,163,3,1,0,unknown,no,113,,,,,
40844,41845,no,2155,no,yes,cellular,82,2,1,0,unknown,no,104,,,,,
40845,41846,no,4290,no,no,telephone,172,2,1,0,unknown,no,396,,,,,
40846,41847,no,539,no,no,cellular,176,1,1,0,unknown,no,331,,,,,
40847,41848,no,312,no,no,cellular,271,1,369,3,failure,no,144,,,,,
40848,41849,no,0,no,no,cellular,266,2,1,0,unknown,no,392,,,,,
40849,41850,no,1646,no,no,cellular,68,3,1,0,unknown,no,480,,,,,
40850,41851,no,5291,no,no,cellular,345,2,1,0,unknown,no,114,,,,,
40851,41852,no,261,no,no,cellular,1117,2,1,0,unknown,no,338,,,,,
40852,41853,no,0,no,no,telephone,701,1,1,0,,no,156,,,,,
40853,41854,no,631,no,no,cellular,429,2,1,0,unknown,yes,460,,,,,
40854,41855,no,3283,no,no,cellular,623,2,191,2,success,yes,273,,,,,
40855,41856,no,1153,no,no,cellular,340,2,1,0,unknown,no,144,,,,,
40856,41857,no,393,yes,no,cellular,62,2,104,2,success,no,272,,,,,
40857,41858,no,1070,yes,no,cellular,137,2,104,3,success,yes,293,,,,,
40858,41859,no,141,no,no,cellular,74,2,1,0,unknown,no,318,,,,,
40859,41860,no,886,no,no,cellular,121,1,1,0,unknown,no,259,,,,,
40860,41861,no,5296,no,no,telephone,127,1,1,0,,no,320,,,,,
40861,41862,no,181,no,no,cellular,182,1,104,1,success,yes,112,,,,,
40862,41863,no,484,yes,no,cellular,668,2,463,1,success,yes,224,,,,,
40863,41864,no,123,no,no,telephone,449,1,1,0,,yes,105,,,,,
40864,41865,no,20422,no,no,cellular,90,2,1,0,unknown,no,158,,,,,
40865,41866,no,353,no,no,cellular,582,1,1,0,unknown,yes,121,,,,,
40866,41867,no,474,no,no,cellular,249,1,104,1,success,no,118,,,,,
40867,41868,no,0,yes,no,cellular,150,1,79,3,success,no,278,,,,,
40868,41869,no,2794,no,no,cellular,1336,2,1,0,unknown,yes,490,,,,,
40869,41870,no,3850,yes,no,cellular,239,2,100,4,failure,yes,195,,,,,
40870,41871,no,182,no,no,cellular,90,1,104,2,failure,no,130,,,,,
40871,41872,no,245,yes,yes,cellular,251,2,117,4,failure,no,163,,,,,
40872,41873,no,2970,no,no,cellular,641,1,1,0,unknown,yes,171,,,,,
40873,41874,no,6991,no,no,cellular,178,2,1,0,unknown,yes,426,,,,,
40874,41875,no,29,no,no,cellular,576,1,1,0,unknown,yes,372,,,,,
40875,41876,no,11219,no,no,cellular,699,2,79,1,failure,no,438,,,,,
40876,41877,no,2223,no,no,cellular,1064,1,1,0,unknown,yes,272,,,,,
40877,41878,no,3138,no,no,cellular,238,1,1,0,unknown,no,291,,,,,
40878,41879,no,27696,no,no,cellular,147,2,104,1,failure,yes,443,,,,,
40879,41880,no,116,no,no,cellular,398,4,422,3,failure,yes,423,,,,,
40880,41881,no,280,no,no,cellular,100,1,1,0,unknown,no,102,,,,,
40881,41882,no,16,no,no,cellular,119,4,1,0,unknown,no,260,,,,,
40882,41883,no,341,no,no,cellular,90,2,104,2,success,no,334,,,,,
40883,41884,no,3420,no,no,telephone,92,1,1,0,,no,422,,,,,
40884,41885,no,2987,yes,no,cellular,307,1,1,0,unknown,yes,181,,,,,
40885,41886,no,2408,no,no,cellular,236,1,104,1,success,no,493,,,,,
40886,41887,no,2,no,no,cellular,131,1,114,3,failure,yes,101,,,,,
40887,41888,no,608,no,no,cellular,267,1,1,0,unknown,yes,118,,,,,
40888,41889,no,1331,no,no,cellular,93,1,104,4,success,no,100,,,,,
40889,41890,no,1679,no,no,cellular,417,1,365,9,other,yes,488,,,,,
40890,41891,no,3954,yes,no,cellular,87,1,117,2,failure,no,199,,,,,
40891,41892,no,300,no,no,cellular,82,1,1,0,unknown,no,403,,,,,
40892,41893,no,256,yes,no,cellular,201,2,267,1,failure,no,296,,,,,
40893,41894,no,48,yes,no,cellular,810,3,93,6,failure,yes,353,,,,,
40894,41895,no,1806,yes,no,cellular,161,2,1,0,unknown,no,372,,,,,
40895,41896,no,2088,yes,no,cellular,94,1,51,3,failure,no,330,,,,,
40896,41897,no,0,no,no,telephone,150,2,1,0,,no,230,,,,,
40897,41898,no,386,no,no,cellular,305,3,104,1,failure,no,323,,,,,
40898,41899,no,7252,no,no,cellular,153,1,1,0,unknown,no,459,,,,,
40899,41900,no,422,no,no,cellular,110,1,1,0,unknown,no,311,,,,,
40900,41901,no,1299,no,no,cellular,58,1,1,0,unknown,no,239,,,,,
40901,41902,no,1904,no,no,telephone,67,2,1,0,,no,440,,,,,
40902,41903,no,113,no,no,cellular,306,1,457,3,failure,yes,337,,,,,
40903,41904,no,3636,no,no,cellular,202,1,1,0,unknown,no,253,,,,,
